date,version_number,scenario,watcher_id,ip,id,rdns,country,as_num,as_name,Config,scenario_category,malevolence_score
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-03-04,v1.2.2,crowdsecurity/http-open-proxy,111566,104.219.232.46,2566496,ip-104-219-232-46.host.datawagon.net,US,27176,DATAWAGON,MachineA#NoBouncer,Scanner,5
2022-01-08,v1.2.2,crowdsecurity/http-bad-user-agent,111566,90.212.139.46,1639187,5ad48b2e.bb.sky.com,GB,5607,Sky UK Limited,MachineA#NoBouncer,Scanner,5
2022-01-08,v1.2.2,crowdsecurity/http-probing,111566,103.156.91.51,1126060,,VN,135905,VIETNAM POSTS AND TELECOMMUNICATIONS GROUP,MachineA#NoBouncer,Scanner,5
2022-03-07,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-03-04,v1.2.2,crowdsecurity/http-open-proxy,111566,51.158.78.179,866881,179-78-158-51.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2022-03-04,v1.2.2,crowdsecurity/http-probing,111566,45.9.20.65,2252963,,RU,60930,Intem LLC,MachineA#NoBouncer,Scanner,5
2022-02-13,v1.2.2,crowdsecurity/http-open-proxy,111566,51.158.78.179,866881,179-78-158-51.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2022-01-02,v1.2.2,crowdsecurity/http-open-proxy,111566,212.47.244.68,866928,68-244-47-212.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2022-03-07,v1.2.2,crowdsecurity/http-open-proxy,111566,51.158.78.179,866881,179-78-158-51.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2021-12-26,v1.2.2,crowdsecurity/http-open-proxy,111566,163.172.161.118,866814,118-161-172-163.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-02-07,v1.2.2,crowdsecurity/http-open-proxy,111566,45.81.232.239,2256040,45.81.232.239.mc-host24.de,DE,44486,SYNLINQ,MachineA#NoBouncer,Scanner,5
2022-02-07,v1.2.2,crowdsecurity/http-open-proxy,111566,45.81.232.239,2256040,45.81.232.239.mc-host24.de,DE,44486,SYNLINQ,MachineA#NoBouncer,Scanner,5
2022-02-07,v1.2.2,crowdsecurity/http-open-proxy,111566,45.81.232.239,2256040,45.81.232.239.mc-host24.de,DE,44486,SYNLINQ,MachineA#NoBouncer,Scanner,5
2022-02-24,v1.2.2,crowdsecurity/ssh-bf,111566,118.186.201.132,2013633,,CN,4808,China Unicom Beijing Province Network,MachineA#NoBouncer,Bruteforce,5
2022-02-24,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,118.186.201.132,2013633,,CN,4808,China Unicom Beijing Province Network,MachineA#NoBouncer,Bruteforce,5
2022-02-24,v1.2.2,crowdsecurity/ssh-slow-bf,111566,118.186.201.132,2013633,,CN,4808,China Unicom Beijing Province Network,MachineA#NoBouncer,Bruteforce,5
2022-02-24,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,118.186.201.132,2013633,,CN,4808,China Unicom Beijing Province Network,MachineA#NoBouncer,Bruteforce,5
2022-03-04,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-01-08,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-08,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-08,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-08,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-08,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-08,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-08,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-08,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-08,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-08,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-08,v1.2.2,crowdsecurity/ssh-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-08,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-08,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-08,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2021-12-28,v1.2.2,crowdsecurity/http-open-proxy,111566,34.83.23.71,1519191,71.23.83.34.bc.googleusercontent.com,US,396982,GOOGLE-CLOUD-PLATFORM,MachineA#NoBouncer,Scanner,2
2022-01-29,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,212.193.30.188,1776704,,CZ,211252,Delis LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-29,v1.2.2,crowdsecurity/ssh-bf,111566,212.193.30.188,1776704,,CZ,211252,Delis LLC,MachineA#NoBouncer,Bruteforce,5
2022-02-11,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-03-05,v1.2.2,crowdsecurity/http-open-proxy,111566,104.219.232.46,2566496,ip-104-219-232-46.host.datawagon.net,US,27176,DATAWAGON,MachineA#NoBouncer,Scanner,5
2022-02-24,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-02-21,v1.2.2,crowdsecurity/http-probing,111566,165.232.46.194,541030,tiptoes.com.mt,GB,14061,DIGITALOCEAN-ASN,MachineA#NoBouncer,Scanner,5
2021-12-31,v1.2.2,crowdsecurity/http-open-proxy,111566,51.158.78.179,866881,179-78-158-51.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2021-12-25,v1.2.2,crowdsecurity/http-open-proxy,111566,51.158.78.179,866881,179-78-158-51.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2022-02-21,v1.2.2,crowdsecurity/http-open-proxy,111566,212.47.244.68,866928,68-244-47-212.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2022-01-07,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-07,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-02-15,v1.2.2,crowdsecurity/ssh-bf,111566,118.186.201.132,2013633,,CN,4808,China Unicom Beijing Province Network,MachineA#NoBouncer,Bruteforce,5
2022-02-15,v1.2.2,crowdsecurity/ssh-slow-bf,111566,118.186.201.132,2013633,,CN,4808,China Unicom Beijing Province Network,MachineA#NoBouncer,Bruteforce,5
2022-02-15,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,118.186.201.132,2013633,,CN,4808,China Unicom Beijing Province Network,MachineA#NoBouncer,Bruteforce,5
2022-02-15,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,118.186.201.132,2013633,,CN,4808,China Unicom Beijing Province Network,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-31,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-10,v1.2.2,crowdsecurity/http-cve-2021-41773,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2021-12-22,v1.2.2,crowdsecurity/http-open-proxy,,163.172.168.251,866938,251-168-172-163.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2021-12-28,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,195.54.160.149,1264271,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-01-19,v1.2.2,crowdsecurity/http-open-proxy,111566,51.158.78.179,866881,179-78-158-51.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2021-12-23,v1.2.2,crowdsecurity/http-cve-2021-41773,111566,195.54.160.149,1264271,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2021-12-28,v1.2.2,crowdsecurity/ssh-slow-bf,111566,58.65.134.171,1253024,mbl-65-134-171.dsl.net.pk,PK,23674,Nayatel Pvt Ltd,MachineA#NoBouncer,Bruteforce,2
2021-12-28,v1.2.2,crowdsecurity/ssh-bf,111566,58.65.134.171,1253024,mbl-65-134-171.dsl.net.pk,PK,23674,Nayatel Pvt Ltd,MachineA#NoBouncer,Bruteforce,2
2021-12-28,v1.2.2,crowdsecurity/ssh-slow-bf,111566,58.65.134.171,1253024,mbl-65-134-171.dsl.net.pk,PK,23674,Nayatel Pvt Ltd,MachineA#NoBouncer,Bruteforce,2
2022-02-07,v1.2.2,crowdsecurity/http-open-proxy,111566,163.172.161.118,866814,118-161-172-163.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2021-12-25,v1.2.2,crowdsecurity/apache_log4j2_cve-2021-44228,111566,195.54.160.149,1264271,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-03-01,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.10,190,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,116.105.163.218,2026860,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf,111566,116.105.163.218,2026860,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-slow-bf,111566,116.105.163.218,2026860,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,116.105.216.128,1640540,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-slow-bf,111566,116.105.216.128,1640540,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf,111566,116.105.216.128,1640540,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,116.105.216.128,1640540,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,171.251.20.60,2040228,dynamic-ip-adsl.viettel.vn,VN,7552,Viettel Group,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,116.105.163.218,2026860,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,171.251.20.60,2040228,dynamic-ip-adsl.viettel.vn,VN,7552,Viettel Group,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-slow-bf,111566,116.105.163.218,2026860,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,116.105.163.218,2026860,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-slow-bf,111566,116.105.212.31,1761343,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,116.105.216.128,1640540,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,116.105.212.31,1761343,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf,111566,116.105.212.31,1761343,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf,111566,116.105.216.128,1640540,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-slow-bf,111566,116.105.215.9,863158,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf,111566,116.105.215.9,863158,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,116.105.215.9,863158,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-slow-bf,111566,116.105.216.128,1640540,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,116.105.212.31,1761343,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-slow-bf,111566,171.251.20.60,2040228,dynamic-ip-adsl.viettel.vn,VN,7552,Viettel Group,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,116.105.163.218,2026860,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,171.251.20.60,2040228,dynamic-ip-adsl.viettel.vn,VN,7552,Viettel Group,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf,111566,116.105.163.218,2026860,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf,111566,171.251.20.60,2040228,dynamic-ip-adsl.viettel.vn,VN,7552,Viettel Group,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,171.251.20.60,2040228,dynamic-ip-adsl.viettel.vn,VN,7552,Viettel Group,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,116.105.216.128,1640540,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf,111566,116.105.216.128,1640540,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-slow-bf,111566,116.105.163.218,2026860,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,116.105.216.128,1640540,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,116.105.163.218,2026860,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf,111566,116.105.215.9,863158,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
2022-01-27,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,116.105.215.9,863158,,VN,24086,Viettel Corporation,MachineA#NoBouncer,Bruteforce,5
